time,cwnd,bytes_in_flight
1.81,238806,0
1.82,238806,0
1.83,238806,0
1.84,238806,0
1.85,238806,0
1.86,238806,0
1.87,238806,0
1.88,238806,0
1.89,238806,0
1.9,238806,0
1.91,238806,0
1.92,238806,0
1.93,238806,0
1.94,238806,0
1.95,238806,0
1.96,238806,0
1.97,238806,0
1.98,238806,0
1.99,238806,0
2,238806,0
2.01,238806,0
2.02,238806,0
2.03,238806,0
2.04,238806,0
2.05,238806,0
2.06,238806,0
2.07,238806,0
2.08,238806,0
2.09,238806,0
2.1,238806,0
2.11,238806,0
2.12,238806,0
2.13,238806,0
2.14,238806,0
2.15,238806,0
2.16,238806,0
2.17,238806,0
2.18,238806,0
2.19,238806,0
2.2,238806,0
2.21,238806,0
2.22,238806,0
2.23,238806,0
2.24,238806,0
2.25,238806,0
2.26,238806,0
2.27,238806,0
2.28,238806,0
2.29,238806,0
2.3,238806,0
2.31,238806,0
2.32,238806,0
2.33,238806,0
2.34,238806,0
2.35,238806,0
2.36,238806,0
2.37,238806,0
2.38,238806,0
2.39,238806,0
2.4,238806,0
2.41,238806,0
2.42,238806,0
2.43,238806,0
2.44,238806,0
2.45,238806,0
2.46,238806,0
2.47,238806,0
2.48,238806,0
2.49,238806,0
2.5,238806,0
2.51,238806,0
2.52,238806,0
2.53,238806,0
2.54,238806,0
2.55,238806,0
2.56,238806,0
2.57,238806,0
2.58,238806,0
2.59,238806,0
2.6,238806,0
2.61,238806,0
2.62,238806,0
2.63,238806,0
2.64,238806,0
2.65,238806,0
2.66,238806,0
2.67,238806,0
2.68,238806,0
2.69,238806,0
2.7,238806,0
2.71,238806,0
2.72,238806,0
2.73,238806,0
2.74,238806,0
2.75,238806,0
2.76,238806,0
2.77,238806,0
2.78,238806,0
2.79,238806,0
2.8,238806,0
2.81,238806,0
2.82,238806,0
2.83,238806,0
2.84,238806,0
2.85,238806,0
2.86,238806,0
2.87,238806,0
2.88,238806,0
2.89,238806,0
2.9,238806,0
2.91,238806,0
2.92,238806,0
2.93,238806,0
2.94,238806,0
2.95,238806,0
2.96,238806,0
2.97,238806,0
2.98,238806,0
2.99,238806,0
3,238806,0
3.01,238806,0
3.02,238806,0
3.03,238806,0
3.04,238806,0
3.05,238806,0
3.06,238806,0
3.07,238806,0
3.08,238806,0
3.09,238806,0
3.1,238806,0
3.11,238806,0
3.12,238806,0
3.13,238806,0
3.14,238806,0
3.15,238806,0
3.16,238806,0
3.17,238806,0
3.18,238806,0
3.19,238806,0
3.2,238806,0
3.21,238806,0
3.22,238806,0
3.23,238806,0
3.24,238806,0
3.25,238806,0
3.26,238806,0
3.27,238806,0
3.28,238806,0
3.29,238806,0
3.3,238806,0
3.31,238806,0
3.32,238806,0
3.33,238806,0
3.34,238806,0
3.35,238806,0
3.36,238806,0
3.37,238806,0
3.38,238806,0
3.39,238806,0
3.4,238806,0
3.41,238806,0
3.42,238806,0
3.43,238806,0
3.44,238806,0
3.45,238806,0
3.46,238806,0
3.47,238806,0
3.48,238806,0
3.49,238806,0
3.5,238806,0
3.51,238806,0
3.52,238806,0
3.53,238806,0
3.54,238806,0
3.55,238806,0
3.56,238806,0
3.57,238806,0
3.58,238806,0
3.59,238806,0
3.6,238806,0
3.61,238806,0
3.62,238806,0
3.63,238806,0
3.64,238806,0
3.65,238806,0
3.66,238806,0
3.67,238806,0
3.68,238806,0
3.69,238806,0
3.7,238806,0
3.71,238806,0
3.72,238806,0
3.73,238806,0
3.74,238806,0
3.75,238806,0
3.76,238806,0
3.77,238806,0
3.78,238806,0
3.79,238806,0
3.8,238806,0
3.81,238806,0
3.82,238806,0
3.83,238806,0
3.84,238806,0
3.85,238806,0
3.86,238806,0
3.87,238806,0
3.88,238806,0
3.89,238806,0
3.9,238806,0
3.91,238806,0
3.92,238806,0
3.93,238806,0
3.94,238806,0
3.95,238806,0
3.96,238806,0
3.97,238806,0
3.98,238806,0
3.99,238806,0
4,238806,0
4.01,238806,0
4.02,238806,0
4.03,238806,0
4.04,238806,0
4.05,238806,0
4.06,238806,0
4.07,238806,0
4.08,238806,0
4.09,238806,0
4.1,238806,0
4.11,238806,0
4.12,238806,0
4.13,238806,0
4.14,238806,0
4.15,238806,0
4.16,238806,0
4.17,238806,0
4.18,238806,0
4.19,238806,0
4.2,238806,0
4.21,238806,0
4.22,238806,0
4.23,238806,0
4.24,238806,0
4.25,238806,0
4.26,238806,0
4.27,238806,0
4.28,238806,0
4.29,238806,0
4.3,238806,0
4.31,238806,0
4.32,238806,0
4.33,238806,0
4.34,238806,0
4.35,238806,0
4.36,238806,0
4.37,238806,0
4.38,238806,0
4.39,238806,0
4.4,238806,0
4.41,238806,0
4.42,238806,0
4.43,238806,0
4.44,238806,0
4.45,238806,0
4.46,238806,0
4.47,238806,0
4.48,238806,0
4.49,238806,0
4.5,238806,0
4.51,238806,0
4.52,238806,0
4.53,238806,0
4.54,238806,0
4.55,238806,0
4.56,238806,0
4.57,238806,0
4.58,238806,0
4.59,238806,0
4.6,238806,0
4.61,238806,0
4.62,238806,0
4.63,238806,0
4.64,238806,0
4.65,238806,0
4.66,238806,0
4.67,238806,0
4.68,238806,0
4.69,238806,0
4.7,238806,0
4.71,238806,0
4.72,238806,0
4.73,238806,0
4.74,238806,0
4.75,238806,0
4.76,238806,0
4.77,238806,0
4.78,238806,0
4.79,238806,0
4.8,238806,0
4.81,238806,0
4.82,238806,0
4.83,238806,0
4.84,238806,0
4.85,238806,0
4.86,238806,0
4.87,238806,0
4.88,238806,0
4.89,238806,0
4.9,238806,0
4.91,238806,0
4.92,238806,0
4.93,238806,0
4.94,238806,0
4.95,238806,0
4.96,238806,0
4.97,238806,0
4.98,238806,0
4.99,238806,0
5,238806,0
5.01,238806,0
5.02,238806,0
5.03,238806,0
5.04,238806,0
5.05,238806,0
5.06,238806,0
5.07,238806,0
5.08,238806,0
5.09,238806,0
5.1,238806,0
5.11,238806,0
5.12,238806,0
5.13,238806,0
5.14,238806,0
5.15,238806,0
5.16,238806,0
5.17,238806,0
5.18,238806,0
5.19,238806,0
5.2,238806,0
5.21,238806,0
5.22,238806,0
5.23,238806,0
5.24,238806,0
5.25,238806,0
5.26,238806,0
5.27,238806,0
5.28,238806,0
5.29,238806,0
5.3,238806,0
5.31,238806,0
5.32,238806,0
5.33,238806,0
5.34,238806,0
5.35,238806,0
5.36,238806,0
5.37,238806,0
5.38,238806,0
5.39,238806,0
5.4,238806,0
5.41,238806,0
5.42,238806,0
5.43,238806,0
5.44,238806,0
5.45,238806,0
5.46,238806,0
5.47,238806,0
5.48,238806,0
5.49,238806,0
5.5,238806,0
5.51,238806,0
5.52,238806,0
5.53,238806,0
5.54,238806,0
5.55,238806,0
5.56,238806,0
5.57,238806,0
5.58,238806,0
5.59,238806,0
5.6,238806,0
5.61,238806,0
5.62,238806,0
5.63,238806,0
5.64,238806,0
5.65,238806,0
5.66,238806,0
5.67,238806,0
5.68,238806,0
5.69,238806,0
5.7,238806,0
5.71,238806,0
5.72,238806,0
5.73,238806,0
5.74,238806,0
5.75,238806,0
5.76,238806,0
5.77,238806,0
5.78,238806,0
5.79,238806,0
5.8,238806,0
5.81,238806,0
5.82,238806,0
5.83,238806,0
5.84,238806,0
5.85,238806,0
5.86,238806,0
5.87,238806,0
5.88,238806,0
5.89,238806,0
5.9,238806,0
5.91,238806,0
5.92,238806,0
5.93,238806,0
5.94,238806,0
5.95,238806,0
5.96,238806,0
5.97,238806,0
5.98,238806,0
5.99,238806,0
6,238806,0
6.01,238806,0
6.02,238806,0
6.03,238806,0
6.04,238806,0
6.05,238806,0
6.06,238806,0
6.07,238806,0
6.08,238806,0
6.09,238806,0
6.1,238806,0
6.11,238806,0
6.12,238806,0
6.13,238806,0
6.14,238806,0
6.15,238806,0
6.16,238806,0
6.17,238806,0
6.18,238806,0
6.19,238806,0
6.2,238806,0
6.21,238806,0
6.22,238806,0
6.23,238806,0
6.24,238806,0
6.25,238806,0
6.26,238806,0
6.27,238806,0
6.28,238806,0
6.29,238806,0
6.3,238806,0
6.31,238806,0
6.32,238806,0
6.33,238806,0
6.34,238806,0
6.35,238806,0
6.36,238806,0
6.37,238806,0
6.38,238806,0
6.39,238806,0
6.4,238806,0
6.41,238806,0
6.42,238806,0
6.43,238806,0
6.44,238806,0
6.45,238806,0
6.46,238806,0
6.47,238806,0
6.48,238806,0
6.49,238806,0
6.5,238806,0
6.51,238806,0
6.52,238806,0
6.53,238806,0
6.54,238806,0
6.55,238806,0
6.56,238806,0
6.57,238806,0
6.58,238806,0
6.59,238806,0
6.6,238806,0
6.61,238806,0
6.62,238806,0
6.63,238806,0
6.64,238806,0
6.65,238806,0
6.66,238806,0
6.67,238806,0
6.68,238806,0
6.69,238806,0
6.7,238806,0
6.71,238806,0
6.72,238806,0
6.73,238806,0
6.74,238806,0
6.75,238806,0
6.76,238806,0
6.77,238806,0
6.78,238806,0
6.79,238806,0
6.8,238806,0
6.81,238806,0
6.82,238806,0
6.83,238806,0
6.84,238806,0
6.85,238806,0
6.86,238806,0
6.87,238806,0
6.88,238806,0
6.89,238806,0
6.9,238806,0
6.91,238806,0
6.92,238806,0
6.93,238806,0
6.94,238806,0
6.95,238806,0
6.96,238806,0
6.97,238806,0
6.98,238806,0
6.99,238806,0
7,238806,0
7.01,238806,0
7.02,238806,0
7.03,238806,0
7.04,238806,0
7.05,238806,0
7.06,238806,0
7.07,238806,0
7.08,238806,0
7.09,238806,0
7.1,238806,0
7.11,238806,0
7.12,238806,0
7.13,238806,0
7.14,238806,0
7.15,238806,0
7.16,238806,0
7.17,238806,0
7.18,238806,0
7.19,238806,0
7.2,238806,0
7.21,238806,0
7.22,238806,0
7.23,238806,0
7.24,238806,0
7.25,238806,0
7.26,238806,0
7.27,238806,0
7.28,238806,0
7.29,238806,0
7.3,238806,0
7.31,238806,0
7.32,238806,0
7.33,238806,0
7.34,238806,0
7.35,238806,0
7.36,238806,0
7.37,238806,0
7.38,238806,0
7.39,238806,0
7.4,238806,0
7.41,238806,0
7.42,238806,0
7.43,238806,0
7.44,238806,0
7.45,238806,0
7.46,238806,0
7.47,238806,0
7.48,238806,0
7.49,238806,0
7.5,238806,0
7.51,238806,0
7.52,238806,0
7.53,238806,0
7.54,238806,0
7.55,238806,0
7.56,238806,0
7.57,238806,0
7.58,238806,0
7.59,238806,0
7.6,238806,0
7.61,238806,0
7.62,238806,0
7.63,238806,0
7.64,238806,0
7.65,238806,0
7.66,238806,0
7.67,238806,0
7.68,238806,0
7.69,238806,0
7.7,238806,0
7.71,238806,0
7.72,238806,0
7.73,238806,0
7.74,238806,0
7.75,238806,0
7.76,238806,0
7.77,238806,0
7.78,238806,0
7.79,238806,0
7.8,238806,0
7.81,238806,0
7.82,238806,0
7.83,238806,0
7.84,238806,0
7.85,238806,0
7.86,238806,0
7.87,238806,0
7.88,238806,0
7.89,238806,0
7.9,238806,0
7.91,238806,0
7.92,238806,0
7.93,238806,0
7.94,238806,0
7.95,238806,0
7.96,238806,0
7.97,238806,0
7.98,238806,0
7.99,238806,0
8,238806,0
8.01,238806,0
8.02,238806,0
8.03,238806,0
8.04,238806,0
8.05,238806,0
8.06,238806,0
8.07,238806,0
8.08,238806,0
8.09,238806,0
8.1,238806,0
8.11,238806,0
8.12,238806,0
8.13,238806,0
8.14,238806,0
8.15,238806,0
8.16,238806,0
8.17,238806,0
8.18,238806,0
8.19,238806,0
8.2,238806,0
8.21,238806,0
8.22,238806,0
8.23,238806,0
8.24,238806,0
8.25,238806,0
8.26,238806,0
8.27,238806,0
8.28,238806,0
8.29,238806,0
8.3,238806,0
8.31,238806,0
8.32,238806,0
8.33,238806,0
8.34,238806,0
8.35,238806,0
8.36,238806,0
8.37,238806,0
8.38,238806,0
8.39,238806,0
8.4,238806,0
8.41,238806,0
8.42,238806,0
8.43,238806,0
8.44,238806,0
8.45,238806,0
8.46,238806,0
8.47,238806,0
8.48,238806,0
8.49,238806,0
8.5,238806,0
8.51,238806,0
8.52,238806,0
8.53,238806,0
8.54,238806,0
8.55,238806,0
8.56,238806,0
8.57,238806,0
8.58,238806,0
8.59,238806,0
8.6,238806,0
8.61,238806,0
8.62,238806,0
8.63,238806,0
8.64,238806,0
8.65,238806,0
8.66,238806,0
8.67,238806,0
8.68,238806,0
8.69,238806,0
8.7,238806,0
8.71,238806,0
8.72,238806,0
8.73,238806,0
8.74,238806,0
8.75,238806,0
8.76,238806,0
8.77,238806,0
8.78,238806,0
8.79,238806,0
8.8,238806,0
8.81,238806,0
8.82,238806,0
8.83,238806,0
8.84,238806,0
8.85,238806,0
8.86,238806,0
8.87,238806,0
8.88,238806,0
8.89,238806,0
8.9,238806,0
8.91,238806,0
8.92,238806,0
8.93,238806,0
8.94,238806,0
8.95,238806,0
8.96,238806,0
8.97,238806,0
8.98,238806,0
8.99,238806,0
9,238806,0
9.01,238806,0
9.02,238806,0
9.03,238806,0
9.04,238806,0
9.05,238806,0
9.06,238806,0
9.07,238806,0
9.08,238806,0
9.09,238806,0
9.1,238806,0
9.11,238806,0
9.12,238806,0
9.13,238806,0
9.14,238806,0
9.15,238806,0
9.16,238806,0
9.17,238806,0
9.18,238806,0
9.19,238806,0
9.2,238806,0
9.21,238806,0
9.22,238806,0
9.23,238806,0
9.24,238806,0
9.25,238806,0
9.26,238806,0
9.27,238806,0
9.28,238806,0
9.29,238806,0
9.3,238806,0
9.31,238806,0
9.32,238806,0
9.33,238806,0
9.34,238806,0
9.35,238806,0
9.36,238806,0
9.37,238806,0
9.38,238806,0
9.39,238806,0
9.4,238806,0
9.41,238806,0
9.42,238806,0
9.43,238806,0
9.44,238806,0
9.45,238806,0
9.46,238806,0
9.47,238806,0
9.48,238806,0
9.49,238806,0
9.5,238806,0
9.51,238806,0
9.52,238806,0
9.53,238806,0
9.54,238806,0
9.55,238806,0
9.56,238806,0
9.57,238806,0
9.58,238806,0
9.59,238806,0
9.6,238806,0
9.61,238806,0
9.62,238806,0
9.63,238806,0
9.64,238806,0
9.65,238806,0
9.66,238806,0
9.67,238806,0
9.68,238806,0
9.69,238806,0
9.7,238806,0
9.71,238806,0
9.72,238806,0
9.73,238806,0
9.74,238806,0
9.75,238806,0
9.76,238806,0
9.77,238806,0
9.78,238806,0
9.79,238806,0
9.8,238806,0
9.81,238806,0
9.82,238806,0
9.83,238806,0
9.84,238806,0
9.85,238806,0
9.86,238806,0
9.87,238806,0
9.88,238806,0
9.89,238806,0
9.9,238806,0
9.91,238806,0
9.92,238806,0
9.93,238806,0
9.94,238806,0
9.95,238806,0
9.96,238806,0
9.97,238806,0
9.98,238806,0
9.99,238806,0
10,238806,0
10.01,238806,0
10.02,238806,0
10.03,238806,0
10.04,238806,0
10.05,238806,0
10.06,238806,0
10.07,238806,0
10.08,238806,0
10.09,238806,0
10.1,238806,0
10.11,238806,0
10.12,238806,0
10.13,238806,0
10.14,238806,0
10.15,238806,0
10.16,238806,0
10.17,238806,0
10.18,238806,0
10.19,238806,0
10.2,238806,0
10.21,238806,0
10.22,238806,0
10.23,238806,0
10.24,238806,0
10.25,238806,0
10.26,238806,0
10.27,238806,0
10.28,238806,0
10.29,238806,0
10.3,238806,0
10.31,238806,0
10.32,238806,0
10.33,238806,0
10.34,238806,0
10.35,238806,0
10.36,238806,0
10.37,238806,0
10.38,238806,0
10.39,238806,0
10.4,238806,0
10.41,238806,0
10.42,238806,0
10.43,238806,0
10.44,238806,0
10.45,238806,0
10.46,238806,0
10.47,238806,0
10.48,238806,0
10.49,238806,0
10.5,238806,0
10.51,238806,0
10.52,238806,0
10.53,238806,0
10.54,238806,0
10.55,238806,0
10.56,238806,0
10.57,238806,0
10.58,238806,0
10.59,238806,0
10.6,238806,0
10.61,238806,0
10.62,238806,0
10.63,238806,0
10.64,238806,0
10.65,238806,0
10.66,238806,0
10.67,238806,0
10.68,238806,0
10.69,238806,0
10.7,238806,0
10.71,238806,0
10.72,238806,0
10.73,238806,0
10.74,238806,0
10.75,238806,0
10.76,238806,0
10.77,238806,0
10.78,238806,0
10.79,238806,0
10.8,238806,0
10.81,238806,0
10.82,238806,0
10.83,238806,0
10.84,238806,0
10.85,238806,0
10.86,238806,0
10.87,238806,0
10.88,238806,0
10.89,238806,0
10.9,238806,0
10.91,238806,0
10.92,238806,0
10.93,238806,0
10.94,238806,0
10.95,238806,0
10.96,238806,0
10.97,238806,0
10.98,238806,0
10.99,238806,0
11,238806,0
11.01,238806,0
11.02,238806,0
11.03,238806,0
11.04,238806,0
11.05,238806,0
11.06,238806,0
11.07,238806,0
11.08,238806,0
11.09,238806,0
11.1,238806,0
11.11,238806,0
11.12,238806,0
11.13,238806,0
11.14,238806,0
11.15,238806,0
11.16,238806,0
11.17,238806,0
11.18,238806,0
11.19,238806,0
11.2,238806,0
11.21,238806,0
11.22,238806,0
11.23,238806,0
11.24,238806,0
11.25,238806,0
11.26,238806,0
11.27,238806,0
11.28,238806,0
11.29,238806,0
11.3,238806,0
11.31,238806,0
11.32,238806,0
11.33,238806,0
11.34,238806,0
11.35,238806,0
11.36,238806,0
11.37,238806,0
11.38,238806,0
11.39,238806,0
11.4,238806,0
11.41,238806,0
11.42,238806,0
11.43,238806,0
11.44,238806,0
11.45,238806,0
11.46,238806,0
11.47,238806,0
11.48,238806,0
11.49,238806,0
11.5,238806,0
11.51,238806,0
11.52,238806,0
11.53,238806,0
11.54,238806,0
11.55,238806,0
11.56,238806,0
11.57,238806,0
11.58,238806,0
11.59,238806,0
11.6,238806,0
11.61,238806,0
11.62,238806,0
11.63,238806,0
11.64,238806,0
11.65,238806,0
11.66,238806,0
11.67,238806,0
11.68,238806,0
11.69,238806,0
11.7,238806,0
11.71,238806,0
11.72,238806,0
11.73,238806,0
11.74,238806,0
11.75,238806,0
11.76,238806,0
11.77,238806,0
11.78,238806,0
11.79,238806,0
11.8,238806,0
11.81,238806,0
11.82,238806,0
11.83,238806,0
11.84,238806,0
11.85,238806,0
11.86,238806,0
11.87,238806,0
11.88,238806,0
11.89,238806,0
11.9,238806,0
11.91,238806,0
11.92,238806,0
11.93,238806,0
11.94,238806,0
11.95,238806,0
11.96,238806,0
11.97,238806,0
11.98,238806,0
11.99,238806,0
12,238806,0
12.01,238806,0
12.02,238806,0
12.03,238806,0
12.04,238806,0
12.05,238806,0
12.06,238806,0
12.07,238806,0
12.08,238806,0
12.09,238806,0
12.1,238806,0
12.11,238806,0
12.12,238806,0
12.13,238806,0
12.14,238806,0
12.15,238806,0
12.16,238806,0
12.17,238806,0
12.18,238806,0
12.19,238806,0
12.2,238806,0
12.21,238806,0
12.22,238806,0
12.23,238806,0
12.24,238806,0
12.25,238806,0
12.26,238806,0
12.27,238806,0
12.28,238806,0
12.29,238806,0
12.3,238806,0
12.31,238806,0
12.32,238806,0
12.33,238806,0
12.34,238806,0
12.35,238806,0
12.36,238806,0
12.37,238806,0
12.38,238806,0
12.39,238806,0
12.4,238806,0
12.41,238806,0
12.42,238806,0
12.43,238806,0
12.44,238806,0
12.45,238806,0
12.46,238806,0
12.47,238806,0
12.48,238806,0
12.49,238806,0
12.5,238806,0
12.51,238806,0
12.52,238806,0
12.53,238806,0
12.54,238806,0
12.55,238806,0
12.56,238806,0
12.57,238806,0
12.58,238806,0
12.59,238806,0
12.6,238806,0
12.61,238806,0
12.62,238806,0
12.63,238806,0
12.64,238806,0
12.65,238806,0
12.66,238806,0
12.67,238806,0
12.68,238806,0
12.69,238806,0
12.7,238806,0
12.71,238806,0
12.72,238806,0
12.73,238806,0
12.74,238806,0
12.75,238806,0
12.76,238806,0
12.77,238806,0
12.78,238806,0
12.79,238806,0
12.8,238806,0
12.81,238806,0
12.82,238806,0
12.83,238806,0
12.84,238806,0
12.85,238806,0
12.86,238806,0
12.87,238806,0
12.88,238806,0
12.89,238806,0
12.9,238806,0
12.91,238806,0
12.92,238806,0
12.93,238806,0
12.94,238806,0
12.95,238806,0
12.96,238806,0
12.97,238806,0
12.98,238806,0
12.99,238806,0
13,238806,0
13.01,238806,0
13.02,238806,0
13.03,238806,0
13.04,238806,0
13.05,238806,0
13.06,238806,0
13.07,238806,0
13.08,238806,0
13.09,238806,0
13.1,238806,0
13.11,238806,0
13.12,238806,0
13.13,238806,0
13.14,238806,0
13.15,238806,0
13.16,238806,0
13.17,238806,0
13.18,238806,0
13.19,238806,0
13.2,238806,0
13.21,238806,0
13.22,238806,0
13.23,238806,0
13.24,238806,0
13.25,238806,0
13.26,238806,0
13.27,238806,0
13.28,238806,0
13.29,238806,0
13.3,238806,0
13.31,238806,0
13.32,238806,0
13.33,238806,0
13.34,238806,0
13.35,238806,0
13.36,238806,0
13.37,238806,0
13.38,238806,0
13.39,238806,0
13.4,238806,0
13.41,238806,0
13.42,238806,0
13.43,238806,0
13.44,238806,0
13.45,238806,0
13.46,238806,0
13.47,238806,0
13.48,238806,0
13.49,238806,0
13.5,238806,0
13.51,238806,0
13.52,238806,0
13.53,238806,0
13.54,238806,0
13.55,238806,0
13.56,238806,0
13.57,238806,0
13.58,238806,0
13.59,238806,0
13.6,238806,0
13.61,238806,0
13.62,238806,0
13.63,238806,0
13.64,238806,0
13.65,238806,0
13.66,238806,0
13.67,238806,0
13.68,238806,0
13.69,238806,0
13.7,238806,0
13.71,238806,0
13.72,238806,0
13.73,238806,0
13.74,238806,0
13.75,238806,0
13.76,238806,0
13.77,238806,0
13.78,238806,0
13.79,238806,0
13.8,238806,0
13.81,238806,0
13.82,238806,0
13.83,238806,0
13.84,238806,0
13.85,238806,0
13.86,238806,0
13.87,238806,0
13.88,238806,0
13.89,238806,0
13.9,238806,0
13.91,238806,0
13.92,238806,0
13.93,238806,0
13.94,238806,0
13.95,238806,0
13.96,238806,0
13.97,238806,0
13.98,238806,0
13.99,238806,0
14,238806,0
14.01,238806,0
14.02,238806,0
14.03,238806,0
14.04,238806,0
14.05,238806,0
14.06,238806,0
14.07,238806,0
14.08,238806,0
14.09,238806,0
14.1,238806,0
14.11,238806,0
14.12,238806,0
14.13,238806,0
14.14,238806,0
14.15,238806,0
14.16,238806,0
14.17,238806,0
14.18,238806,0
14.19,238806,0
14.2,238806,0
14.21,238806,0
14.22,238806,0
14.23,238806,0
14.24,238806,0
14.25,238806,0
14.26,238806,0
14.27,238806,0
14.28,238806,0
14.29,238806,0
14.3,238806,0
14.31,238806,0
14.32,238806,0
14.33,238806,0
14.34,238806,0
14.35,238806,0
14.36,238806,0
14.37,238806,0
14.38,238806,0
14.39,238806,0
14.4,238806,0
14.41,238806,0
14.42,238806,0
14.43,238806,0
14.44,238806,0
14.45,238806,0
14.46,238806,0
14.47,238806,0
14.48,238806,0
14.49,238806,0
14.5,238806,0
14.51,238806,0
14.52,238806,0
14.53,238806,0
14.54,238806,0
14.55,238806,0
14.56,238806,0
14.57,238806,0
14.58,238806,0
14.59,238806,0
14.6,238806,0
14.61,238806,0
14.62,238806,0
14.63,238806,0
14.64,238806,0
14.65,238806,0
14.66,238806,0
14.67,238806,0
14.68,238806,0
14.69,238806,0
14.7,238806,0
14.71,238806,0
14.72,238806,0
14.73,238806,0
14.74,238806,0
14.75,238806,0
14.76,238806,0
14.77,238806,0
14.78,238806,0
14.79,238806,0
14.8,238806,0
14.81,238806,0
14.82,238806,0
14.83,238806,0
14.84,238806,0
14.85,238806,0
14.86,238806,0
14.87,238806,0
14.88,238806,0
14.89,238806,0
14.9,238806,0
14.91,238806,0
14.92,238806,0
14.93,238806,0
14.94,238806,0
14.95,238806,0
14.96,238806,0
14.97,238806,0
14.98,238806,0
14.99,238806,0
15,238806,0
15.01,238806,0
15.02,238806,0
15.03,238806,0
15.04,238806,0
15.05,238806,0
15.06,238806,0
15.07,238806,0
15.08,238806,0
15.09,238806,0
15.1,238806,0
15.11,238806,0
15.12,238806,0
15.13,238806,0
15.14,238806,0
15.15,238806,0
15.16,238806,0
15.17,238806,0
15.18,238806,0
15.19,238806,0
15.2,238806,0
15.21,238806,0
15.22,238806,0
15.23,238806,0
15.24,238806,0
15.25,238806,0
15.26,238806,0
15.27,238806,0
15.28,238806,0
15.29,238806,0
15.3,238806,0
15.31,238806,0
15.32,238806,0
15.33,238806,0
15.34,238806,0
15.35,238806,0
15.36,238806,0
15.37,238806,0
15.38,238806,0
15.39,238806,0
15.4,238806,0
15.41,238806,0
15.42,238806,0
15.43,238806,0
15.44,238806,0
15.45,238806,0
15.46,238806,0
15.47,238806,0
15.48,238806,0
15.49,238806,0
15.5,238806,0
15.51,238806,0
15.52,238806,0
15.53,238806,0
15.54,238806,0
15.55,238806,0
15.56,238806,0
15.57,238806,0
15.58,238806,0
15.59,238806,0
15.6,238806,0
15.61,238806,0
15.62,238806,0
15.63,238806,0
15.64,238806,0
15.65,238806,0
15.66,238806,0
15.67,238806,0
15.68,238806,0
15.69,238806,0
15.7,238806,0
15.71,238806,0
15.72,238806,0
15.73,238806,0
15.74,238806,0
15.75,238806,0
15.76,238806,0
15.77,238806,0
15.78,238806,0
15.79,238806,0
15.8,238806,0
15.81,238806,0
15.82,238806,0
15.83,238806,0
15.84,238806,0
15.85,238806,0
15.86,238806,0
15.87,238806,0
15.88,238806,0
15.89,238806,0
15.9,238806,0
15.91,238806,0
15.92,238806,0
15.93,238806,0
15.94,238806,0
15.95,238806,0
15.96,238806,0
15.97,238806,0
15.98,238806,0
15.99,238806,0
16,238806,0
16.01,238806,0
16.02,238806,0
16.03,238806,0
